time_s,explored_fraction,mean_target_separation,frontier_reuse_frequency,target_reassignment_count,revisit_ratio,active_frontier_count,mean_speed,mean_pairwise_distance
64.8000000000006,0.21658006613131792,28.00541575190197,0.0,0,0.9086286594761172,16,1.5,25.2683975728638
64.90000000000059,0.21658006613131792,28.00541575190197,0.0,0,0.9086153846153846,16,1.5,25.18663256726375
65.00000000000058,0.21658006613131792,28.00541575190197,0.0,0,0.9086021505376344,16,1.5,25.101501652423156
65.10000000000058,0.21658006613131792,28.00541575190197,0.0,0,0.9084355828220859,16,1.5,25.01278568844016
65.20000000000057,0.21658006613131792,28.00541575190197,0.0,0,0.9085758039816233,16,1.5,24.914767109392187
65.30000000000057,0.21658006613131792,28.00541575190197,0.0,0,0.9084097859327217,16,1.5,24.811775312955987
65.40000000000056,0.21658006613131792,28.00541575190197,0.0,0,0.9083969465648855,16,1.5,24.70591032625657
65.50000000000055,0.21658006613131792,28.00541575190197,0.0,0,0.9085365853658537,16,1.5,24.5973425633948
65.60000000000055,0.21658006613131792,28.00541575190197,0.0,0,0.908675799086758,16,1.5,24.48626952011997
65.70000000000054,0.21658006613131792,28.00541575190197,0.0,0,0.908662613981763,16,1.5,24.372913546872304
65.80000000000054,0.21658006613131792,28.00541575190197,0.0,0,0.908649468892261,16,1.5,24.25752068349601
65.90000000000053,0.21658006613131792,28.00541575190197,0.0,0,0.9087878787878788,16,1.5,24.140562556603
66.00000000000053,0.21658006613131792,28.00541575190197,0.8,10,0.9089258698940998,16,1.5,24.03107252330083
66.10000000000052,0.21658006613131792,28.00541575190197,0.0,0,0.9089123867069486,16,1.5,23.92968642669702
66.20000000000051,0.21658006613131792,28.00541575190197,0.0,0,0.9088989441930618,16,1.5,23.835751662477655
66.30000000000051,0.21658006613131792,28.00541575190197,0.0,0,0.9090361445783133,16,1.5,23.749649333617008
66.4000000000005,0.21658006613131792,28.00541575190197,0.0,0,0.9091729323308271,16,1.5,23.670838781363884
66.5000000000005,0.21658006613131792,28.00541575190197,0.0,0,0.9091591591591591,16,1.5,23.597367538438043
66.60000000000049,0.21658006613131792,28.00541575190197,0.0,0,0.9091454272863568,16,1.5,23.528476473220664
66.70000000000049,0.21658006613131792,28.00541575190197,0.0,0,0.9091317365269461,16,1.5,23.463895108893475
66.80000000000048,0.21658006613131792,28.00541575190197,0.0,0,0.9092675635276533,16,1.5,23.40335153973717
66.90000000000047,0.21658006613131792,28.00541575190197,0.0,0,0.9094029850746269,16,1.5,23.346556264006036
67.00000000000047,0.21658006613131792,28.00541575190197,0.0,0,0.9093889716840536,16,1.5,23.292955534311645
67.10000000000046,0.21658006613131792,28.00541575190197,0.0,0,0.909375,16,1.5,23.241749086481427
67.20000000000046,0.21658006613131792,28.00541575190197,0.0,0,0.9095096582466567,16,1.5,23.19274838687598
67.30000000000045,0.21658006613131792,28.00541575190197,0.0,0,0.9096439169139466,16,1.5,23.145745331435318
67.40000000000045,0.21658006613131792,28.00541575190197,0.0,0,0.9096296296296297,16,1.5,23.10050641863837
67.50000000000044,0.21658006613131792,28.00541575190197,0.0,0,0.9097633136094675,16,1.5,23.05676705982167
67.60000000000043,0.21658006613131792,28.00541575190197,0.0,0,0.9098966026587888,16,1.5,23.01422698649379
